profileID,respID,qID,altID,obsID,type,price,freshness,image
63,19,2,2,146,Honeycrisp,3.5,Average,honeycrisp.jpg
29,19,2,3,146,Pink Lady,3.5,Excellent,pinkLady.jpg
92,19,3,1,147,Gala,3,Poor,gala.jpg
10,19,3,2,147,Red Delicious,1.5,Excellent,redDelicious.jpg
8,19,3,3,147,Honeycrisp,1.5,Excellent,honeycrisp.jpg
36,19,4,1,148,Fuji,1,Average,fuji.jpg
11,19,4,2,148,Fuji,2,Excellent,fuji.jpg
76,19,4,3,148,Fuji,1.5,Poor,fuji.jpg
12,19,5,1,149,Gala,2,Excellent,gala.jpg
41,19,5,2,149,Fuji,1.5,Average,fuji.jpg
93,19,5,3,149,Honeycrisp,3,Poor,honeycrisp.jpg
22,19,6,1,150,Gala,3,Excellent,gala.jpg
13,19,6,2,150,Honeycrisp,2,Excellent,honeycrisp.jpg
53,19,6,3,150,Honeycrisp,2.5,Average,honeycrisp.jpg
57,19,7,1,151,Gala,3,Average,gala.jpg
1,19,7,2,151,Fuji,1,Excellent,fuji.jpg
64,19,7,3,151,Pink Lady,3.5,Average,pinkLady.jpg
55,19,8,1,152,Red Delicious,2.5,Average,redDelicious.jpg
80,19,8,2,152,Red Delicious,1.5,Poor,redDelicious.jpg
19,19,8,3,152,Pink Lady,2.5,Excellent,pinkLady.jpg
99,20,1,1,153,Pink Lady,3.5,Poor,pinkLady.jpg
36,20,1,2,153,Fuji,1,Average,fuji.jpg
28,20,1,3,153,Honeycrisp,3.5,Excellent,honeycrisp.jpg
62,20,2,1,154,Gala,3.5,Average,gala.jpg
57,20,2,2,154,Gala,3,Average,gala.jpg
34,20,2,3,154,Pink Lady,4,Excellent,pinkLady.jpg
80,20,3,1,155,Red Delicious,1.5,Poor,redDelicious.jpg
75,20,3,2,155,Red Delicious,1,Poor,redDelicious.jpg
90,20,3,3,155,Red Delicious,2.5,Poor,redDelicious.jpg
4,20,4,1,156,Pink Lady,1,Excellent,pinkLady.jpg
82,20,4,2,156,Gala,2,Poor,gala.jpg
13,20,4,3,156,Honeycrisp,2,Excellent,honeycrisp.jpg
92,20,5,1,157,Gala,3,Poor,gala.jpg
64,20,5,2,157,Pink Lady,3.5,Average,pinkLady.jpg
34,20,5,3,157,Pink Lady,4,Excellent,pinkLady.jpg
18,20,6,1,158,Honeycrisp,2.5,Excellent,honeycrisp.jpg
4,20,6,2,158,Pink Lady,1,Excellent,pinkLady.jpg
94,20,6,3,158,Pink Lady,3,Poor,pinkLady.jpg
60,20,7,1,159,Red Delicious,3,Average,redDelicious.jpg
61,20,7,2,159,Fuji,3.5,Average,fuji.jpg
18,20,7,3,159,Honeycrisp,2.5,Excellent,honeycrisp.jpg
29,20,8,1,160,Pink Lady,3.5,Excellent,pinkLady.jpg
47,20,8,2,160,Gala,2,Average,gala.jpg
43,20,8,3,160,Honeycrisp,1.5,Average,honeycrisp.jpg
58,21,1,1,161,Honeycrisp,3,Average,honeycrisp.jpg
70,21,1,2,161,Red Delicious,4,Average,redDelicious.jpg
73,21,1,3,161,Honeycrisp,1,Poor,honeycrisp.jpg
59,21,2,1,162,Pink Lady,3,Average,pinkLady.jpg
50,21,2,2,162,Red Delicious,2,Average,redDelicious.jpg
65,21,2,3,162,Red Delicious,3.5,Average,redDelicious.jpg
66,21,3,1,163,Fuji,4,Average,fuji.jpg
50,21,3,2,163,Red Delicious,2,Average,redDelicious.jpg
60,21,3,3,163,Red Delicious,3,Average,redDelicious.jpg
28,21,4,1,164,Honeycrisp,3.5,Excellent,honeycrisp.jpg
52,21,4,2,164,Gala,2.5,Average,gala.jpg
64,21,4,3,164,Pink Lady,3.5,Average,pinkLady.jpg
103,21,5,1,165,Honeycrisp,4,Poor,honeycrisp.jpg
58,21,5,2,165,Honeycrisp,3,Average,honeycrisp.jpg
71,21,5,3,165,Fuji,1,Poor,fuji.jpg
99,21,6,1,166,Pink Lady,3.5,Poor,pinkLady.jpg
61,21,6,2,166,Fuji,3.5,Average,fuji.jpg
70,21,6,3,166,Red Delicious,4,Average,redDelicious.jpg
51,21,7,1,167,Fuji,2.5,Average,fuji.jpg
12,21,7,2,167,Gala,2,Excellent,gala.jpg
81,21,7,3,167,Fuji,2,Poor,fuji.jpg
25,21,8,1,168,Red Delicious,3,Excellent,redDelicious.jpg
56,21,8,2,168,Fuji,3,Average,fuji.jpg
43,21,8,3,168,Honeycrisp,1.5,Average,honeycrisp.jpg
24,22,1,1,169,Pink Lady,3,Excellent,pinkLady.jpg
9,22,1,2,169,Pink Lady,1.5,Excellent,pinkLady.jpg
102,22,1,3,169,Gala,4,Poor,gala.jpg
49,22,2,1,170,Pink Lady,2,Average,pinkLady.jpg
13,22,2,2,170,Honeycrisp,2,Excellent,honeycrisp.jpg
17,22,2,3,170,Gala,2.5,Excellent,gala.jpg
71,22,3,1,171,Fuji,1,Poor,fuji.jpg
29,22,3,2,171,Pink Lady,3.5,Excellent,pinkLady.jpg
85,22,3,3,171,Red Delicious,2,Poor,redDelicious.jpg
78,22,4,1,172,Honeycrisp,1.5,Poor,honeycrisp.jpg
50,22,4,2,172,Red Delicious,2,Average,redDelicious.jpg
61,22,4,3,172,Fuji,3.5,Average,fuji.jpg
19,22,5,1,173,Pink Lady,2.5,Excellent,pinkLady.jpg
35,22,5,2,173,Red Delicious,4,Excellent,redDelicious.jpg
47,22,5,3,173,Gala,2,Average,gala.jpg
28,22,6,1,174,Honeycrisp,3.5,Excellent,honeycrisp.jpg
5,22,6,2,174,Red Delicious,1,Excellent,redDelicious.jpg
24,22,6,3,174,Pink Lady,3,Excellent,pinkLady.jpg
97,22,7,1,175,Gala,3.5,Poor,gala.jpg
10,22,7,2,175,Red Delicious,1.5,Excellent,redDelicious.jpg
41,22,7,3,175,Fuji,1.5,Average,fuji.jpg
97,22,8,1,176,Gala,3.5,Poor,gala.jpg
76,22,8,2,176,Fuji,1.5,Poor,fuji.jpg
44,22,8,3,176,Pink Lady,1.5,Average,pinkLady.jpg
100,23,1,1,177,Red Delicious,3.5,Poor,redDelicious.jpg
52,23,1,2,177,Gala,2.5,Average,gala.jpg
65,23,1,3,177,Red Delicious,3.5,Average,redDelicious.jpg
56,23,2,1,178,Fuji,3,Average,fuji.jpg
24,23,2,2,178,Pink Lady,3,Excellent,pinkLady.jpg
48,23,2,3,178,Honeycrisp,2,Average,honeycrisp.jpg
8,23,3,1,179,Honeycrisp,1.5,Excellent,honeycrisp.jpg
24,23,3,2,179,Pink Lady,3,Excellent,pinkLady.jpg
9,23,3,3,179,Pink Lady,1.5,Excellent,pinkLady.jpg
86,23,4,1,180,Fuji,2.5,Poor,fuji.jpg
60,23,4,2,180,Red Delicious,3,Average,redDelicious.jpg
92,23,4,3,180,Gala,3,Poor,gala.jpg
9,23,5,1,181,Pink Lady,1.5,Excellent,pinkLady.jpg
18,23,5,2,181,Honeycrisp,2.5,Excellent,honeycrisp.jpg
94,23,5,3,181,Pink Lady,3,Poor,pinkLady.jpg
48,23,6,1,182,Honeycrisp,2,Average,honeycrisp.jpg
54,23,6,2,182,Pink Lady,2.5,Average,pinkLady.jpg
18,23,6,3,182,Honeycrisp,2.5,Excellent,honeycrisp.jpg
1,23,7,1,183,Fuji,1,Excellent,fuji.jpg
74,23,7,2,183,Pink Lady,1,Poor,pinkLady.jpg
18,23,7,3,183,Honeycrisp,2.5,Excellent,honeycrisp.jpg
48,23,8,1,184,Honeycrisp,2,Average,honeycrisp.jpg
29,23,8,2,184,Pink Lady,3.5,Excellent,pinkLady.jpg
52,23,8,3,184,Gala,2.5,Average,gala.jpg
43,24,1,1,185,Honeycrisp,1.5,Average,honeycrisp.jpg
55,24,1,2,185,Red Delicious,2.5,Average,redDelicious.jpg
32,24,1,3,185,Gala,4,Excellent,gala.jpg
1,24,2,1,186,Fuji,1,Excellent,fuji.jpg
62,24,2,2,186,Gala,3.5,Average,gala.jpg
2,24,2,3,186,Gala,1,Excellent,gala.jpg
4,24,3,1,187,Pink Lady,1,Excellent,pinkLady.jpg
95,24,3,2,187,Red Delicious,3,Poor,redDelicious.jpg
41,24,3,3,187,Fuji,1.5,Average,fuji.jpg
92,24,4,1,188,Gala,3,Poor,gala.jpg
96,24,4,2,188,Fuji,3.5,Poor,fuji.jpg
46,24,4,3,188,Fuji,2,Average,fuji.jpg
20,24,5,1,189,Red Delicious,2.5,Excellent,redDelicious.jpg
80,24,5,2,189,Red Delicious,1.5,Poor,redDelicious.jpg
24,24,5,3,189,Pink Lady,3,Excellent,pinkLady.jpg
28,24,6,1,190,Honeycrisp,3.5,Excellent,honeycrisp.jpg
87,24,6,2,190,Gala,2.5,Poor,gala.jpg
22,24,6,3,190,Gala,3,Excellent,gala.jpg
69,24,7,1,191,Pink Lady,4,Average,pinkLady.jpg
14,24,7,2,191,Pink Lady,2,Excellent,pinkLady.jpg
29,24,7,3,191,Pink Lady,3.5,Excellent,pinkLady.jpg
15,24,8,1,192,Red Delicious,2,Excellent,redDelicious.jpg
63,24,8,2,192,Honeycrisp,3.5,Average,honeycrisp.jpg
45,24,8,3,192,Red Delicious,1.5,Average,redDelicious.jpg
92,25,1,1,193,Gala,3,Poor,gala.jpg
37,25,1,2,193,Gala,1,Average,gala.jpg
22,25,1,3,193,Gala,3,Excellent,gala.jpg
83,25,2,1,194,Honeycrisp,2,Poor,honeycrisp.jpg
67,25,2,2,194,Gala,4,Average,gala.jpg
93,25,2,3,194,Honeycrisp,3,Poor,honeycrisp.jpg
21,25,3,1,195,Fuji,3,Excellent,fuji.jpg
68,25,3,2,195,Honeycrisp,4,Average,honeycrisp.jpg
43,25,3,3,195,Honeycrisp,1.5,Average,honeycrisp.jpg
21,25,4,1,196,Fuji,3,Excellent,fuji.jpg
12,25,4,2,196,Gala,2,Excellent,gala.jpg
95,25,4,3,196,Red Delicious,3,Poor,redDelicious.jpg
104,25,5,1,197,Pink Lady,4,Poor,pinkLady.jpg
70,25,5,2,197,Red Delicious,4,Average,redDelicious.jpg
95,25,5,3,197,Red Delicious,3,Poor,redDelicious.jpg
37,25,6,1,198,Gala,1,Average,gala.jpg
52,25,6,2,198,Gala,2.5,Average,gala.jpg
6,25,6,3,198,Fuji,1.5,Excellent,fuji.jpg
55,25,7,1,199,Red Delicious,2.5,Average,redDelicious.jpg
43,25,7,2,199,Honeycrisp,1.5,Average,honeycrisp.jpg
69,25,7,3,199,Pink Lady,4,Average,pinkLady.jpg
38,25,8,1,200,Honeycrisp,1,Average,honeycrisp.jpg
81,25,8,2,200,Fuji,2,Poor,fuji.jpg
79,25,8,3,200,Pink Lady,1.5,Poor,pinkLady.jpg
86,26,1,1,201,Fuji,2.5,Poor,fuji.jpg
103,26,1,2,201,Honeycrisp,4,Poor,honeycrisp.jpg
46,26,1,3,201,Fuji,2,Average,fuji.jpg
62,26,2,1,202,Gala,3.5,Average,gala.jpg
47,26,2,2,202,Gala,2,Average,gala.jpg
41,26,2,3,202,Fuji,1.5,Average,fuji.jpg
36,26,3,1,203,Fuji,1,Average,fuji.jpg
15,26,3,2,203,Red Delicious,2,Excellent,redDelicious.jpg
69,26,3,3,203,Pink Lady,4,Average,pinkLady.jpg
63,26,4,1,204,Honeycrisp,3.5,Average,honeycrisp.jpg
46,26,4,2,204,Fuji,2,Average,fuji.jpg
39,26,4,3,204,Pink Lady,1,Average,pinkLady.jpg
86,26,5,1,205,Fuji,2.5,Poor,fuji.jpg
25,26,5,2,205,Red Delicious,3,Excellent,redDelicious.jpg
12,26,5,3,205,Gala,2,Excellent,gala.jpg
15,26,6,1,206,Red Delicious,2,Excellent,redDelicious.jpg
32,26,6,2,206,Gala,4,Excellent,gala.jpg
85,26,6,3,206,Red Delicious,2,Poor,redDelicious.jpg
27,26,7,1,207,Gala,3.5,Excellent,gala.jpg
36,26,7,2,207,Fuji,1,Average,fuji.jpg
97,26,7,3,207,Gala,3.5,Poor,gala.jpg
18,26,8,1,208,Honeycrisp,2.5,Excellent,honeycrisp.jpg
42,26,8,2,208,Gala,1.5,Average,gala.jpg
73,26,8,3,208,Honeycrisp,1,Poor,honeycrisp.jpg
76,27,1,1,209,Fuji,1.5,Poor,fuji.jpg
99,27,1,2,209,Pink Lady,3.5,Poor,pinkLady.jpg
103,27,1,3,209,Honeycrisp,4,Poor,honeycrisp.jpg
67,27,2,1,210,Gala,4,Average,gala.jpg
92,27,2,2,210,Gala,3,Poor,gala.jpg
98,27,2,3,210,Honeycrisp,3.5,Poor,honeycrisp.jpg
42,27,3,1,211,Gala,1.5,Average,gala.jpg
62,27,3,2,211,Gala,3.5,Average,gala.jpg
83,27,3,3,211,Honeycrisp,2,Poor,honeycrisp.jpg
73,27,4,1,212,Honeycrisp,1,Poor,honeycrisp.jpg
105,27,4,2,212,Red Delicious,4,Poor,redDelicious.jpg
33,27,4,3,212,Honeycrisp,4,Excellent,honeycrisp.jpg
67,27,5,1,213,Gala,4,Average,gala.jpg
91,27,5,2,213,Fuji,3,Poor,fuji.jpg
63,27,5,3,213,Honeycrisp,3.5,Average,honeycrisp.jpg
55,27,6,1,214,Red Delicious,2.5,Average,redDelicious.jpg
18,27,6,2,214,Honeycrisp,2.5,Excellent,honeycrisp.jpg
103,27,6,3,214,Honeycrisp,4,Poor,honeycrisp.jpg
7,27,7,1,215,Gala,1.5,Excellent,gala.jpg
18,27,7,2,215,Honeycrisp,2.5,Excellent,honeycrisp.jpg
71,27,7,3,215,Fuji,1,Poor,fuji.jpg
76,27,8,1,216,Fuji,1.5,Poor,fuji.jpg
61,27,8,2,216,Fuji,3.5,Average,fuji.jpg
12,27,8,3,216,Gala,2,Excellent,gala.jpg
36,28,1,1,217,Fuji,1,Average,fuji.jpg
32,28,1,2,217,Gala,4,Excellent,gala.jpg
12,28,1,3,217,Gala,2,Excellent,gala.jpg
35,28,2,1,218,Red Delicious,4,Excellent,redDelicious.jpg
90,28,2,2,218,Red Delicious,2.5,Poor,redDelicious.jpg
69,28,2,3,218,Pink Lady,4,Average,pinkLady.jpg
86,28,3,1,219,Fuji,2.5,Poor,fuji.jpg
76,28,3,2,219,Fuji,1.5,Poor,fuji.jpg
4,28,3,3,219,Pink Lady,1,Excellent,pinkLady.jpg
31,28,4,1,220,Fuji,4,Excellent,fuji.jpg
18,28,4,2,220,Honeycrisp,2.5,Excellent,honeycrisp.jpg
54,28,4,3,220,Pink Lady,2.5,Average,pinkLady.jpg
25,28,5,1,221,Red Delicious,3,Excellent,redDelicious.jpg
89,28,5,2,221,Pink Lady,2.5,Poor,pinkLady.jpg
60,28,5,3,221,Red Delicious,3,Average,redDelicious.jpg
100,28,6,1,222,Red Delicious,3.5,Poor,redDelicious.jpg
61,28,6,2,222,Fuji,3.5,Average,fuji.jpg
79,28,6,3,222,Pink Lady,1.5,Poor,pinkLady.jpg
5,28,7,1,223,Red Delicious,1,Excellent,redDelicious.jpg
14,28,7,2,223,Pink Lady,2,Excellent,pinkLady.jpg
50,28,7,3,223,Red Delicious,2,Average,redDelicious.jpg
54,28,8,1,224,Pink Lady,2.5,Average,pinkLady.jpg
8,28,8,2,224,Honeycrisp,1.5,Excellent,honeycrisp.jpg
46,28,8,3,224,Fuji,2,Average,fuji.jpg
39,29,1,1,225,Pink Lady,1,Average,pinkLady.jpg
80,29,1,2,225,Red Delicious,1.5,Poor,redDelicious.jpg
40,29,1,3,225,Red Delicious,1,Average,redDelicious.jpg
55,29,2,1,226,Red Delicious,2.5,Average,redDelicious.jpg
60,29,2,2,226,Red Delicious,3,Average,redDelicious.jpg
78,29,2,3,226,Honeycrisp,1.5,Poor,honeycrisp.jpg
66,29,3,1,227,Fuji,4,Average,fuji.jpg
63,29,3,2,227,Honeycrisp,3.5,Average,honeycrisp.jpg
9,29,3,3,227,Pink Lady,1.5,Excellent,pinkLady.jpg
6,29,4,1,228,Fuji,1.5,Excellent,fuji.jpg
53,29,4,2,228,Honeycrisp,2.5,Average,honeycrisp.jpg
74,29,4,3,228,Pink Lady,1,Poor,pinkLady.jpg
66,29,5,1,229,Fuji,4,Average,fuji.jpg
46,29,5,2,229,Fuji,2,Average,fuji.jpg
55,29,5,3,229,Red Delicious,2.5,Average,redDelicious.jpg
102,29,6,1,230,Gala,4,Poor,gala.jpg
74,29,6,2,230,Pink Lady,1,Poor,pinkLady.jpg
14,29,6,3,230,Pink Lady,2,Excellent,pinkLady.jpg
12,29,7,1,231,Gala,2,Excellent,gala.jpg
59,29,7,2,231,Pink Lady,3,Average,pinkLady.jpg
4,29,7,3,231,Pink Lady,1,Excellent,pinkLady.jpg
99,29,8,1,232,Pink Lady,3.5,Poor,pinkLady.jpg
5,29,8,2,232,Red Delicious,1,Excellent,redDelicious.jpg
47,29,8,3,232,Gala,2,Average,gala.jpg
101,30,1,1,233,Fuji,4,Poor,fuji.jpg
62,30,1,2,233,Gala,3.5,Average,gala.jpg
76,30,1,3,233,Fuji,1.5,Poor,fuji.jpg
95,30,2,1,234,Red Delicious,3,Poor,redDelicious.jpg
44,30,2,2,234,Pink Lady,1.5,Average,pinkLady.jpg
52,30,2,3,234,Gala,2.5,Average,gala.jpg
48,30,3,1,235,Honeycrisp,2,Average,honeycrisp.jpg
6,30,3,2,235,Fuji,1.5,Excellent,fuji.jpg
41,30,3,3,235,Fuji,1.5,Average,fuji.jpg
104,30,4,1,236,Pink Lady,4,Poor,pinkLady.jpg
75,30,4,2,236,Red Delicious,1,Poor,redDelicious.jpg
42,30,4,3,236,Gala,1.5,Average,gala.jpg
98,30,5,1,237,Honeycrisp,3.5,Poor,honeycrisp.jpg
38,30,5,2,237,Honeycrisp,1,Average,honeycrisp.jpg
81,30,5,3,237,Fuji,2,Poor,fuji.jpg
88,30,6,1,238,Honeycrisp,2.5,Poor,honeycrisp.jpg
48,30,6,2,238,Honeycrisp,2,Average,honeycrisp.jpg
78,30,6,3,238,Honeycrisp,1.5,Poor,honeycrisp.jpg
29,30,7,1,239,Pink Lady,3.5,Excellent,pinkLady.jpg
47,30,7,2,239,Gala,2,Average,gala.jpg
94,30,7,3,239,Pink Lady,3,Poor,pinkLady.jpg
37,30,8,1,240,Gala,1,Average,gala.jpg
7,30,8,2,240,Gala,1.5,Excellent,gala.jpg
56,30,8,3,240,Fuji,3,Average,fuji.jpg
67,31,1,1,241,Gala,4,Average,gala.jpg
91,31,1,2,241,Fuji,3,Poor,fuji.jpg
95,31,1,3,241,Red Delicious,3,Poor,redDelicious.jpg
25,31,2,1,242,Red Delicious,3,Excellent,redDelicious.jpg
90,31,2,2,242,Red Delicious,2.5,Poor,redDelicious.jpg
68,31,2,3,242,Honeycrisp,4,Average,honeycrisp.jpg
96,31,3,1,243,Fuji,3.5,Poor,fuji.jpg
15,31,3,2,243,Red Delicious,2,Excellent,redDelicious.jpg
31,31,3,3,243,Fuji,4,Excellent,fuji.jpg
70,31,4,1,244,Red Delicious,4,Average,redDelicious.jpg
96,31,4,2,244,Fuji,3.5,Poor,fuji.jpg
9,31,4,3,244,Pink Lady,1.5,Excellent,pinkLady.jpg
34,31,5,1,245,Pink Lady,4,Excellent,pinkLady.jpg
93,31,5,2,245,Honeycrisp,3,Poor,honeycrisp.jpg
53,31,5,3,245,Honeycrisp,2.5,Average,honeycrisp.jpg
47,31,6,1,246,Gala,2,Average,gala.jpg
36,31,6,2,246,Fuji,1,Average,fuji.jpg
69,31,6,3,246,Pink Lady,4,Average,pinkLady.jpg
45,31,7,1,247,Red Delicious,1.5,Average,redDelicious.jpg
13,31,7,2,247,Honeycrisp,2,Excellent,honeycrisp.jpg
96,31,7,3,247,Fuji,3.5,Poor,fuji.jpg
75,31,8,1,248,Red Delicious,1,Poor,redDelicious.jpg
36,31,8,2,248,Fuji,1,Average,fuji.jpg
79,31,8,3,248,Pink Lady,1.5,Poor,pinkLady.jpg
38,32,1,1,249,Honeycrisp,1,Average,honeycrisp.jpg
41,32,1,2,249,Fuji,1.5,Average,fuji.jpg
6,32,1,3,249,Fuji,1.5,Excellent,fuji.jpg
51,32,2,1,250,Fuji,2.5,Average,fuji.jpg
58,32,2,2,250,Honeycrisp,3,Average,honeycrisp.jpg
71,32,2,3,250,Fuji,1,Poor,fuji.jpg
94,32,3,1,251,Pink Lady,3,Poor,pinkLady.jpg
24,32,3,2,251,Pink Lady,3,Excellent,pinkLady.jpg
89,32,3,3,251,Pink Lady,2.5,Poor,pinkLady.jpg
89,32,4,1,252,Pink Lady,2.5,Poor,pinkLady.jpg
26,32,4,2,252,Fuji,3.5,Excellent,fuji.jpg
25,32,4,3,252,Red Delicious,3,Excellent,redDelicious.jpg
21,32,5,1,253,Fuji,3,Excellent,fuji.jpg
69,32,5,2,253,Pink Lady,4,Average,pinkLady.jpg
11,32,5,3,253,Fuji,2,Excellent,fuji.jpg
96,32,6,1,254,Fuji,3.5,Poor,fuji.jpg
42,32,6,2,254,Gala,1.5,Average,gala.jpg
30,32,6,3,254,Red Delicious,3.5,Excellent,redDelicious.jpg
9,32,7,1,255,Pink Lady,1.5,Excellent,pinkLady.jpg
60,32,7,2,255,Red Delicious,3,Average,redDelicious.jpg
92,32,7,3,255,Gala,3,Poor,gala.jpg
54,32,8,1,256,Pink Lady,2.5,Average,pinkLady.jpg
2,32,8,2,256,Gala,1,Excellent,gala.jpg
9,32,8,3,256,Pink Lady,1.5,Excellent,pinkLady.jpg
92,33,1,1,257,Gala,3,Poor,gala.jpg
72,33,1,2,257,Gala,1,Poor,gala.jpg
103,33,1,3,257,Honeycrisp,4,Poor,honeycrisp.jpg
35,33,2,1,258,Red Delicious,4,Excellent,redDelicious.jpg
62,33,2,2,258,Gala,3.5,Average,gala.jpg
77,33,2,3,258,Gala,1.5,Poor,gala.jpg
65,33,3,1,259,Red Delicious,3.5,Average,redDelicious.jpg
19,33,3,2,259,Pink Lady,2.5,Excellent,pinkLady.jpg
76,33,3,3,259,Fuji,1.5,Poor,fuji.jpg
55,33,4,1,260,Red Delicious,2.5,Average,redDelicious.jpg
91,33,4,2,260,Fuji,3,Poor,fuji.jpg
98,33,4,3,260,Honeycrisp,3.5,Poor,honeycrisp.jpg
64,33,5,1,261,Pink Lady,3.5,Average,pinkLady.jpg
60,33,5,2,261,Red Delicious,3,Average,redDelicious.jpg
13,33,5,3,261,Honeycrisp,2,Excellent,honeycrisp.jpg
44,33,6,1,262,Pink Lady,1.5,Average,pinkLady.jpg
36,33,6,2,262,Fuji,1,Average,fuji.jpg
53,33,6,3,262,Honeycrisp,2.5,Average,honeycrisp.jpg
97,33,7,1,263,Gala,3.5,Poor,gala.jpg
65,33,7,2,263,Red Delicious,3.5,Average,redDelicious.jpg
48,33,7,3,263,Honeycrisp,2,Average,honeycrisp.jpg
59,33,8,1,264,Pink Lady,3,Average,pinkLady.jpg
13,33,8,2,264,Honeycrisp,2,Excellent,honeycrisp.jpg
76,33,8,3,264,Fuji,1.5,Poor,fuji.jpg
73,34,1,1,265,Honeycrisp,1,Poor,honeycrisp.jpg
21,34,1,2,265,Fuji,3,Excellent,fuji.jpg
72,34,1,3,265,Gala,1,Poor,gala.jpg
66,34,2,1,266,Fuji,4,Average,fuji.jpg
74,34,2,2,266,Pink Lady,1,Poor,pinkLady.jpg
56,34,2,3,266,Fuji,3,Average,fuji.jpg
24,34,3,1,267,Pink Lady,3,Excellent,pinkLady.jpg
20,34,3,2,267,Red Delicious,2.5,Excellent,redDelicious.jpg
14,34,3,3,267,Pink Lady,2,Excellent,pinkLady.jpg
97,34,4,1,268,Gala,3.5,Poor,gala.jpg
27,34,4,2,268,Gala,3.5,Excellent,gala.jpg
65,34,4,3,268,Red Delicious,3.5,Average,redDelicious.jpg
104,34,5,1,269,Pink Lady,4,Poor,pinkLady.jpg
37,34,5,2,269,Gala,1,Average,gala.jpg
27,34,5,3,269,Gala,3.5,Excellent,gala.jpg
68,34,6,1,270,Honeycrisp,4,Average,honeycrisp.jpg
99,34,6,2,270,Pink Lady,3.5,Poor,pinkLady.jpg
67,34,6,3,270,Gala,4,Average,gala.jpg
57,34,7,1,271,Gala,3,Average,gala.jpg
97,34,7,2,271,Gala,3.5,Poor,gala.jpg
59,34,7,3,271,Pink Lady,3,Average,pinkLady.jpg
91,34,8,1,272,Fuji,3,Poor,fuji.jpg
31,34,8,2,272,Fuji,4,Excellent,fuji.jpg
95,34,8,3,272,Red Delicious,3,Poor,redDelicious.jpg
66,35,1,1,273,Fuji,4,Average,fuji.jpg
90,35,1,2,273,Red Delicious,2.5,Poor,redDelicious.jpg
26,35,1,3,273,Fuji,3.5,Excellent,fuji.jpg
97,35,2,1,274,Gala,3.5,Poor,gala.jpg
95,35,2,2,274,Red Delicious,3,Poor,redDelicious.jpg
39,35,2,3,274,Pink Lady,1,Average,pinkLady.jpg
5,35,3,1,275,Red Delicious,1,Excellent,redDelicious.jpg
83,35,3,2,275,Honeycrisp,2,Poor,honeycrisp.jpg
98,35,3,3,275,Honeycrisp,3.5,Poor,honeycrisp.jpg
5,35,4,1,276,Red Delicious,1,Excellent,redDelicious.jpg
31,35,4,2,276,Fuji,4,Excellent,fuji.jpg
66,35,4,3,276,Fuji,4,Average,fuji.jpg
8,35,5,1,277,Honeycrisp,1.5,Excellent,honeycrisp.jpg
99,35,5,2,277,Pink Lady,3.5,Poor,pinkLady.jpg
63,35,5,3,277,Honeycrisp,3.5,Average,honeycrisp.jpg
78,35,6,1,278,Honeycrisp,1.5,Poor,honeycrisp.jpg
12,35,6,2,278,Gala,2,Excellent,gala.jpg
84,35,6,3,278,Pink Lady,2,Poor,pinkLady.jpg
28,35,7,1,279,Honeycrisp,3.5,Excellent,honeycrisp.jpg
79,35,7,2,279,Pink Lady,1.5,Poor,pinkLady.jpg
26,35,7,3,279,Fuji,3.5,Excellent,fuji.jpg
66,35,8,1,280,Fuji,4,Average,fuji.jpg
10,35,8,2,280,Red Delicious,1.5,Excellent,redDelicious.jpg
42,35,8,3,280,Gala,1.5,Average,gala.jpg
71,36,1,1,281,Fuji,1,Poor,fuji.jpg
7,36,1,2,281,Gala,1.5,Excellent,gala.jpg
6,36,1,3,281,Fuji,1.5,Excellent,fuji.jpg
49,36,2,1,282,Pink Lady,2,Average,pinkLady.jpg
60,36,2,2,282,Red Delicious,3,Average,redDelicious.jpg
51,36,2,3,282,Fuji,2.5,Average,fuji.jpg
6,36,3,1,283,Fuji,1.5,Excellent,fuji.jpg
77,36,3,2,283,Gala,1.5,Poor,gala.jpg
10,36,3,3,283,Red Delicious,1.5,Excellent,redDelicious.jpg
12,36,4,1,284,Gala,2,Excellent,gala.jpg
47,36,4,2,284,Gala,2,Average,gala.jpg
103,36,4,3,284,Honeycrisp,4,Poor,honeycrisp.jpg
78,36,5,1,285,Honeycrisp,1.5,Poor,honeycrisp.jpg
5,36,5,2,285,Red Delicious,1,Excellent,redDelicious.jpg
44,36,5,3,285,Pink Lady,1.5,Average,pinkLady.jpg
77,36,6,1,286,Gala,1.5,Poor,gala.jpg
55,36,6,2,286,Red Delicious,2.5,Average,redDelicious.jpg
4,36,6,3,286,Pink Lady,1,Excellent,pinkLady.jpg
34,36,7,1,287,Pink Lady,4,Excellent,pinkLady.jpg
11,36,7,2,287,Fuji,2,Excellent,fuji.jpg
22,36,7,3,287,Gala,3,Excellent,gala.jpg
76,36,8,1,288,Fuji,1.5,Poor,fuji.jpg
29,36,8,2,288,Pink Lady,3.5,Excellent,pinkLady.jpg
62,36,8,3,288,Gala,3.5,Average,gala.jpg
65,37,1,1,289,Red Delicious,3.5,Average,redDelicious.jpg
52,37,1,2,289,Gala,2.5,Average,gala.jpg
43,37,1,3,289,Honeycrisp,1.5,Average,honeycrisp.jpg
12,37,2,1,290,Gala,2,Excellent,gala.jpg
46,37,2,2,290,Fuji,2,Average,fuji.jpg
87,37,2,3,290,Gala,2.5,Poor,gala.jpg
